Date,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
2025-03-16,1887.43505859375,125.98810577392578,1940.474365234375,136.468994140625,1863.489013671875,125.38740539550781,1937.384765625,135.9167938232422,9292997638,2456569508
2025-03-17,1927.0029296875,128.16371154785156,1951.6259765625,130.52687072753906,1880.484375,125.86190032958984,1887.44921875,125.98741912841797,10436892087,2487364373
2025-03-18,1932.54345703125,125.31269836425781,1935.1820068359375,128.16134643554688,1872.5089111328125,121.94453430175781,1927.0057373046875,128.16134643554688,10170844746,2534317858
2025-03-19,2057.7490234375,135.572509765625,2068.764404296875,135.92552185058594,1928.24951171875,124.29732513427734,1932.5445556640625,125.31228637695312,20065206266,3539287974
2025-03-20,1982.099853515625,127.49718475341797,2067.483642578125,135.77261352539062,1952.2432861328125,126.85357666015625,2057.951171875,135.57415771484375,13217865782,2469659459
2025-03-21,1964.8475341796875,128.43031311035156,1994.8914794921875,129.95623779296875,1937.2115478515625,124.97737121582031,1981.85302734375,127.49885559082031,9708125480,2370317364
2025-03-22,1980.037841796875,128.4849853515625,2005.0411376953125,131.57618713378906,1964.27099609375,127.93255615234375,1964.9404296875,128.429931640625,6117036512,1442831196
2025-03-23,2005.2991943359375,132.5993194580078,2019.889404296875,133.9619598388672,1977.7093505859375,128.34225463867188,1979.983642578125,128.48448181152344,7522339707,1711242607
2025-03-24,2077.47900390625,140.86927795410156,2101.9833984375,144.88308715820312,1978.7637939453125,132.16180419921875,2005.7183837890625,132.5993194580078,14044912402,4207560020
2025-03-25,2067.76416015625,143.81707763671875,2096.518310546875,147.05799865722656,2038.64453125,138.3466796875,2078.568115234375,140.87472534179688,11735658914,3585353324
2025-03-26,2009.1893310546875,137.28857421875,2078.369140625,145.3684844970703,1982.412353515625,136.1363525390625,2067.5087890625,143.81707763671875,13178523590,3083070981
2025-03-27,2002.357421875,138.34738159179688,2037.3961181640625,140.1745147705078,1987.7177734375,135.92221069335938,2008.9405517578125,137.29095458984375,11593274543,2660348034
2025-03-28,1895.5029296875,129.42315673828125,2015.454345703125,138.95281982421875,1863.0106201171875,127.98094177246094,2002.4105224609375,138.3472442626953,18160526498,3532896573
2025-03-29,1827.3203125,124.587646484375,1911.90087890625,130.38050842285156,1799.2008056640625,123.07389068603516,1895.5496826171875,129.4245147705078,12194771785,2253256988
2025-03-30,1806.2186279296875,124.64263153076172,1847.570556640625,126.6233901977539,1769.4127197265625,123.3007583618164,1827.31103515625,124.58648681640625,9854857162,1639017444
2025-03-31,1823.47998046875,124.69412994384766,1852.5513916015625,127.6968994140625,1778.6922607421875,123.07923889160156,1806.3165283203125,124.64402770996094,15765030938,3206702485
2025-04-01,1905.491455078125,126.68238067626953,1926.302978515625,130.0324249267578,1820.350341796875,123.94904327392578,1823.5623779296875,124.6953353881836,15001220420,2993289339
2025-04-02,1795.313232421875,117.75762939453125,1951.1802978515625,135.69578552246094,1782.76025390625,117.74427795410156,1905.484619140625,126.67960357666016,22593742104,5399672438
2025-04-03,1815.63720703125,117.06145477294922,1844.071044921875,120.78982543945312,1751.380859375,112.47826385498047,1794.97607421875,117.74919891357422,16450974373,4633002432
2025-04-04,1815.335205078125,122.78688049316406,1833.956787109375,123.90060424804688,1760.588623046875,113.60323333740234,1815.60986328125,117.06481170654297,18061720814,5182517335
2025-04-05,1805.9732666015625,120.25899505615234,1826.298583984375,122.78691101074219,1767.5135498046875,117.18880462646484,1815.344970703125,122.78643035888672,6374712479,1667996329
2025-04-06,1576.72802734375,105.7120132446289,1815.5748291015625,120.93267822265625,1539.43798828125,104.0041275024414,1805.9630126953125,120.25850677490234,22154445576,3822458629
2025-04-07,1555.240966796875,106.90277862548828,1634.0411376953125,111.47198486328125,1415.37353515625,96.58806610107422,1576.9498291015625,105.7120132446289,46073959047,8644174246
2025-04-08,1472.5531005859375,105.51219177246094,1617.33984375,112.29893493652344,1447.610107421875,103.14452362060547,1554.93212890625,106.90526580810547,21315312919,5353641480
2025-04-09,1668.0400390625,119.05754089355469,1687.18798828125,120.47077178955078,1386.79931640625,101.43473815917969,1472.6014404296875,105.50959014892578,39252195855,7096350476
2025-04-10,1522.518798828125,112.80392456054688,1669.3941650390625,119.08255767822266,1474.9141845703125,108.60169219970703,1668.2017822265625,119.06228637695312,21379604307,4310698523
2025-04-11,1567.1497802734375,121.53237915039062,1587.53857421875,122.39859008789062,1505.001953125,112.1864242553711,1522.4730224609375,112.80731964111328,14871838813,3953610468
2025-04-12,1643.528564453125,132.26055908203125,1666.017578125,133.75885009765625,1546.819580078125,119.65934753417969,1567.15576171875,121.53269958496094,12110995013,4089397536
2025-04-13,1596.685791015625,128.58079528808594,1648.2867431640625,133.5068359375,1564.8388671875,125.52386474609375,1643.5010986328125,132.26258850097656,13909890792,3818650340
2025-04-14,1622.7698974609375,129.3103790283203,1689.8575439453125,135.18695068359375,1596.0865478515625,128.23287963867188,1596.8818359375,128.5781707763672,16518325094,4425565001
2025-04-15,1588.6324462890625,126.26313018798828,1659.836181640625,134.1931915283203,1585.2291259765625,126.1368637084961,1622.7718505859375,129.31101989746094,13175452875,3272094237
2025-04-16,1578.1053466796875,131.44969177246094,1610.7821044921875,133.59011840820312,1540.0338134765625,123.72075653076172,1589.031005859375,126.26312255859375,15339621551,4448562334
2025-04-17,1582.54833984375,134.69874572753906,1615.306884765625,135.9093475341797,1564.1956787109375,129.73309326171875,1578.01416015625,131.45022583007812,11312160796,3504448606
2025-04-18,1588.9246826171875,134.07350158691406,1599.4168701171875,135.868896484375,1573.9039306640625,132.58799743652344,1582.397216796875,134.70419311523438,7123507323,2142264993
2025-04-19,1612.9228515625,139.75025939941406,1629.051513671875,140.0926055908203,1585.4730224609375,133.69476318359375,1588.9697265625,134.07350158691406,7168138700,2522912658
2025-04-20,1587.5142822265625,137.77459716796875,1618.436767578125,141.8303680419922,1566.6915283203125,135.77146911621094,1612.966064453125,139.75289916992188,7642784469,2796023398
2025-04-21,1579.7344970703125,136.7043914794922,1656.11962890625,142.66159057617188,1566.1474609375,134.1223602294922,1587.4609375,137.77459716796875,15403785611,4162691832
2025-04-22,1757.3316650390625,148.73941040039062,1773.63916015625,149.94924926757812,1542.0003662109375,135.3777618408203,1579.815185546875,136.70184326171875,23747917555,4659792312
2025-04-23,1796.104248046875,151.15272521972656,1829.7099609375,153.86874389648438,1746.924072265625,147.45079040527344,1757.196533203125,148.74000549316406,22904644756,4699152180
2025-04-24,1769.8316650390625,152.3036346435547,1801.69140625,152.75404357910156,1724.74072265625,145.66134643554688,1795.9794921875,151.15394592285156,15207402759,3903057847
2025-04-25,1786.634521484375,150.91500854492188,1826.696044921875,156.04518127441406,1740.3319091796875,150.12779235839844,1770.003662109375,152.32135009765625,17459399281,4411923686
2025-04-26,1821.881103515625,149.28936767578125,1839.363037109375,153.01953125,1781.473876953125,148.03741455078125,1786.532958984375,150.91726684570312,11926379867,2128235815
2025-04-27,1792.864990234375,148.24583435058594,1856.44384765625,150.20872497558594,1785.902099609375,145.7666015625,1822.175537109375,149.28970336914062,11321944113,2015737709
2025-04-28,1798.851806640625,147.8099365234375,1827.4822998046875,153.20770263671875,1747.726806640625,144.89144897460938,1792.4461669921875,148.2451629638672,17043640437,3819502747
2025-04-29,1799.1756591796875,146.42787170410156,1842.0330810546875,150.044189453125,1782.28125,145.16932678222656,1798.9122314453125,147.8099365234375,14734257744,2872743502
2025-04-30,1793.775390625,147.64320373535156,1816.68994140625,148.20928955078125,1736.1429443359375,140.71209716796875,1799.2091064453125,146.427490234375,14810431362,3017472875
2025-05-01,1839.2215576171875,150.84658813476562,1872.9395751953125,153.86590576171875,1793.151123046875,147.61297607421875,1794.041015625,147.6449737548828,15861442721,3224541533
2025-05-02,1842.7078857421875,148.05003356933594,1869.530029296875,151.73170471191406,1814.73046875,147.45223999023438,1839.1748046875,150.8431396484375,13570171872,2823970426
2025-05-03,1833.8397216796875,146.79605102539062,1848.246826171875,148.95945739746094,1812.815673828125,146.1094970703125,1842.7181396484375,148.0498504638672,8344452620,1567415096
2025-05-04,1808.59423828125,143.98306274414062,1849.99853515625,147.68251037597656,1804.4951171875,143.82241821289062,1833.647216796875,146.79595947265625,8918979887,1636835620
2025-05-05,1819.697509765625,146.69664001464844,1832.05078125,147.61659240722656,1783.3148193359375,142.89988708496094,1808.7049560546875,143.98593139648438,11389336489,2238980623
2025-05-06,1815.0875244140625,146.7664031982422,1820.796630859375,147.0896453857422,1753.3154296875,141.6705322265625,1819.7340087890625,146.69577026367188,13206516310,2728680947
2025-05-07,1811.606689453125,147.2137451171875,1849.658447265625,149.33984375,1788.6873779296875,144.88270568847656,1815.0189208984375,146.7668914794922,50540755039,4316881378
2025-05-08,2206.5146484375,163.96078491210938,2222.20556640625,163.9750518798828,1809.4569091796875,147.2141876220703,1811.54638671875,147.21726989746094,37777245241,6372889923
2025-05-09,2345.50732421875,172.82827758789062,2486.0068359375,175.86207580566406,2186.054443359375,161.24777221679688,2206.128173828125,163.96023559570312,43766026875,7452318987
2025-05-10,2582.422607421875,177.62181091308594,2597.54345703125,178.5718536376953,2320.235107421875,168.92941284179688,2345.760498046875,172.82769775390625,30265913403,4012477696
2025-05-11,2510.23779296875,173.02645874023438,2603.264404296875,179.62252807617188,2441.730712890625,169.7177276611328,2582.71044921875,177.62289428710938,26496368543,4025374577
2025-05-12,2496.397705078125,174.24789428710938,2620.897216796875,180.9514923095703,2411.594482421875,169.07826232910156,2510.289306640625,173.03668212890625,32121858921,6940951587
2025-05-13,2680.129638671875,184.00625610351562,2736.89013671875,184.70140075683594,2418.32568359375,166.80731201171875,2496.33740234375,174.24620056152344,33528741590,5170161208
2025-05-14,2610.063232421875,176.709228515625,2721.949951171875,184.7181854248047,2549.68505859375,173.7317352294922,2680.26220703125,184.0063018798828,26602676588,4610872279
2025-05-15,2546.85693359375,169.00999450683594,2645.07421875,178.10504150390625,2482.212890625,167.28016662597656,2610.02783203125,176.7086639404297,26637688883,4347587992
2025-05-16,2536.297607421875,167.33395385742188,2645.60791015625,173.95809936523438,2532.027099609375,166.75723266601562,2547.058349609375,169.0146942138672,21298907763,3495576096
2025-05-17,2475.75439453125,165.9308319091797,2537.78173828125,169.76828002929688,2449.0693359375,164.22494506835938,2536.297607421875,167.33395385742188,18830706230,2783616834
2025-05-18,2498.233642578125,173.89871215820312,2585.697021484375,176.4924774169922,2344.668212890625,165.51353454589844,2475.76953125,165.93197631835938,25005164865,3866092629
2025-05-19,2529.166748046875,166.86422729492188,2545.461181640625,173.83853149414062,2353.427001953125,159.64749145507812,2498.800048828125,173.83578491210938,27351331811,4498613127
2025-05-20,2524.173095703125,168.4836883544922,2585.619873046875,172.86056518554688,2446.44677734375,164.77964782714844,2529.135009765625,166.8642120361328,23453322578,3787047019
2025-05-21,2552.34716796875,173.68173217773438,2614.060791015625,175.5224151611328,2454.537841796875,166.30487060546875,2524.1591796875,168.48411560058594,31952904125,5254974027
2025-05-22,2664.156982421875,179.69094848632812,2691.102294921875,180.54624938964844,2546.434814453125,172.7552490234375,2552.766845703125,173.6822052001953,26596978352,4913432701
2025-05-23,2526.44189453125,173.82542419433594,2731.220703125,187.27975463867188,2504.87353515625,173.5706329345703,2664.08203125,179.69146728515625,30536501878,7488253558
2025-05-24,2530.646240234375,176.0424041748047,2575.13134765625,178.1427459716797,2516.01806640625,172.79171752929688,2526.387939453125,173.8404083251953,11380899856,3002798120
2025-05-25,2551.763916015625,175.72547912597656,2553.869140625,176.72129821777344,2467.880126953125,169.3577880859375,2530.89013671875,176.03448486328125,14556431364,3395309315
2025-05-26,2564.138427734375,174.90789794921875,2598.566650390625,178.97799682617188,2530.321533203125,173.7002410888672,2551.380859375,175.7256622314453,14936610009,2872898398
2025-05-27,2663.06982421875,176.815185546875,2712.28515625,179.2212677001953,2512.588623046875,171.57545471191406,2564.140869140625,174.90769958496094,26264200536,3737068836
2025-05-28,2682.212890625,172.18955993652344,2688.7421875,177.37599182128906,2611.160888671875,169.10569763183594,2663.01025390625,176.8146514892578,19087366068,3454599629
2025-05-29,2632.65478515625,166.5881805419922,2784.75244140625,175.1842803955078,2620.982666015625,166.25851440429688,2681.84326171875,172.1905975341797,27567479811,3480369993
2025-05-30,2529.943603515625,156.23471069335938,2648.2607421875,167.3471221923828,2510.163818359375,156.03465270996094,2632.8359375,166.5934295654297,24599403943,4458908034
2025-05-31,2529.08740234375,156.63894653320312,2550.483642578125,157.9366912841797,2484.215576171875,152.441650390625,2529.833984375,156.23594665527344,13992843765,2817151487
2025-06-01,2536.266357421875,157.7845458984375,2547.77294921875,157.82785034179688,2472.540771484375,150.84341430664062,2529.0966796875,156.6378936767578,13287852482,2554572841
2025-06-02,2607.097412109375,156.99806213378906,2615.515625,158.89463806152344,2477.292724609375,151.99745178222656,2536.184814453125,157.7837371826172,16744168824,3070599881
2025-06-03,2593.2802734375,155.34317016601562,2652.418701171875,163.39369201660156,2582.25048828125,154.70765686035156,2607.197509765625,156.9980926513672,18291179016,3739800274
2025-06-04,2608.64306640625,153.35964965820312,2677.970458984375,157.85304260253906,2585.73779296875,153.17564392089844,2593.482666015625,155.3417205810547,18621211035,2694510572
2025-06-05,2416.28564453125,144.54295349121094,2640.60400390625,154.5604248046875,2395.753662109375,141.90293884277344,2608.607177734375,153.3593292236328,26194462737,4691163987
2025-06-06,2477.19482421875,147.9131317138672,2530.391845703125,152.02252197265625,2387.608642578125,144.44039916992188,2416.455078125,144.54290771484375,19407449565,2780168622
2025-06-07,2526.50537109375,150.13406372070312,2543.048828125,152.82553100585938,2459.13720703125,147.18727111816406,2477.183349609375,147.90805053710938,11664303387,1895979261
2025-06-08,2510.787109375,152.4300994873047,2547.467041015625,155.04188537597656,2493.920166015625,148.22442626953125,2526.193359375,150.13389587402344,12097170203,1928262265
2025-06-09,2681.51708984375,161.08865356445312,2693.806640625,161.4990997314453,2479.867919921875,149.8399200439453,2510.838134765625,152.4300994873047,20605172560,3689102023
2025-06-10,2813.517578125,165.02816772460938,2824.80810546875,165.53392028808594,2658.67724609375,156.84259033203125,2681.285400390625,161.09471130371094,35555755055,4891108456
2025-06-11,2773.529296875,161.0558624267578,2877.62939453125,168.0181121826172,2746.4599609375,159.42578125,2813.73974609375,165.02816772460938,30705408054,5292694830
2025-06-12,2651.795166015625,152.7896728515625,2784.2626953125,161.20278930664062,2619.966552734375,152.23741149902344,2773.597900390625,161.0558624267578,25924959613,3655760294
2025-06-13,2579.486083984375,148.62835693359375,2651.91552734375,152.78704833984375,2443.962646484375,141.43714904785156,2651.91552734375,152.78704833984375,37986747138,6346327306
2025-06-14,2533.444091796875,144.7637481689453,2580.158203125,148.64666748046875,2491.49072265625,142.22569274902344,2579.721435546875,148.63223266601562,14285000473,2159011897
2025-06-15,2546.837158203125,152.81439208984375,2558.677734375,153.21786499023438,2493.20458984375,144.36363220214844,2533.183349609375,144.76339721679688,13961893828,3600058127
2025-06-16,2540.60498046875,150.8699951171875,2680.087646484375,158.60787963867188,2517.145263671875,150.8699951171875,2547.226806640625,152.81439208984375,22792449577,4629439778
2025-06-17,2510.761474609375,147.7498016357422,2617.9013671875,154.14801025390625,2456.64892578125,145.87115478515625,2540.314453125,150.8648681640625,25653232897,4505742897
2025-06-18,2524.301513671875,146.35311889648438,2546.62744140625,149.15914916992188,2469.05029296875,143.96722412109375,2510.81689453125,147.74905395507812,19873957905,3507323344
2025-06-19,2521.653564453125,147.07147216796875,2546.76953125,147.78707885742188,2486.101806640625,143.11187744140625,2524.404052734375,146.3552703857422,12782730709,2754965137
2025-06-20,2407.30419921875,140.16859436035156,2569.0146484375,148.71890258789062,2371.474365234375,136.5124053955078,2521.5263671875,147.07290649414062,22592586688,4112242022
2025-06-21,2300.49560546875,135.1610107421875,2448.41162109375,142.49974060058594,2222.8125,132.41424560546875,2407.34765625,140.1680450439453,16108791762,3335622844
2025-06-22,2228.213134765625,131.61569213867188,2313.85302734375,137.55213928222656,2116.681396484375,126.82627868652344,2298.8427734375,135.19635009765625,28458151601,4990284543
2025-06-23,2421.824951171875,144.8467254638672,2434.23974609375,146.59849548339844,2191.418212890625,131.16085815429688,2228.484619140625,131.61585998535156,26247439429,5742740781
2025-06-24,2448.0087890625,145.95452880859375,2481.222900390625,146.5894775390625,2379.5693359375,142.56668090820312,2421.83056640625,144.8467254638672,19539047009,3709899362
2025-06-25,2419.310302734375,143.505126953125,2468.677978515625,147.77401733398438,2394.607421875,142.55795288085938,2448.7373046875,145.95350646972656,17158118625,3095794422
2025-06-26,2416.146728515625,139.0598602294922,2519.619873046875,147.7301483154297,2399.533935546875,138.8082275390625,2419.15478515625,143.5052947998047,18300413888,3480832173
2025-06-27,2423.866943359375,142.1914825439453,2463.15478515625,144.4037322998047,2386.324951171875,137.79420471191406,2416.023193359375,139.05978393554688,15309834970,3327165986
2025-06-28,2437.109375,150.8275604248047,2448.191650390625,152.43739318847656,2407.76171875,141.3493194580078,2423.92529296875,142.19203186035156,8273074809,2847495210
2025-06-29,2500.9599609375,153.35308837890625,2523.320556640625,154.42337036132812,2417.625244140625,149.532470703125,2437.11474609375,150.82598876953125,12500580479,2462940245
2025-06-30,2486.46435546875,154.7353057861328,2521.720458984375,159.63160705566406,2438.054931640625,149.61244201660156,2500.60546875,153.35308837890625,16859727663,4752163067
2025-07-01,2405.792724609375,146.9266357421875,2500.591796875,155.34742736816406,2389.81591796875,145.212890625,2486.428466796875,154.7350311279297,15025451796,3599415509
2025-07-02,2571.33544921875,152.22763061523438,2616.78369140625,154.4098358154297,2378.3935546875,146.232177734375,2405.857421875,146.92874145507812,22792512025,3941952132
2025-07-03,2591.00732421875,152.40179443359375,2635.192138671875,156.1884765625,2558.58251953125,150.15145874023438,2570.796630859375,152.2285614013672,20873559425,3748228101
2025-07-04,2508.518310546875,147.76364135742188,2601.11962890625,153.55760192871094,2475.7548828125,145.45196533203125,2590.845703125,152.4020233154297,17222740209,3575641174
2025-07-05,2517.280029296875,147.64144897460938,2529.84228515625,148.59071350097656,2489.00244140625,146.07684326171875,2508.095947265625,147.76290893554688,9289382302,1579874806
2025-07-06,2571.236572265625,151.87294006347656,2603.064697265625,153.38705444335938,2505.370849609375,146.8997344970703,2517.280029296875,147.64146423339844,13190436110,2921512526
2025-07-07,2543.01318359375,148.87234497070312,2589.324951171875,153.27696228027344,2517.903564453125,147.78939819335938,2571.395263671875,151.8733367919922,18440266947,3661294298
2025-07-08,2615.505859375,151.81039428710938,2626.66455078125,152.79660034179688,2525.437744140625,147.9498748779297,2542.97265625,148.87196350097656,17537487206,3885408944
2025-07-09,2770.777587890625,157.28150939941406,2794.5185546875,157.88002014160156,2591.947021484375,150.69989013671875,2615.505859375,151.81039428710938,27229452849,4759358090
2025-07-10,2954.84521484375,164.06277465820312,2995.152099609375,165.0765838623047,2757.2666015625,156.0460662841797,2770.7373046875,157.28150939941406,33929201261,5703252463
2025-07-11,2957.88623046875,162.8833770751953,3038.14111328125,167.92196655273438,2916.95654296875,160.06564331054688,2954.832763671875,164.06253051757812,36226558863,7095844188
2025-07-12,2942.91162109375,160.68484497070312,2979.780029296875,163.84532165527344,2907.193603515625,157.99803161621094,2958.333740234375,162.8833770751953,16317198254,3795297694
2025-07-13,2973.35888671875,161.1940155029297,3016.3935546875,163.9575958251953,2938.736572265625,159.9158477783203,2942.853515625,160.68484497070312,17361753131,3865898680
2025-07-14,3013.350830078125,162.2752227783203,3079.985595703125,168.33612060546875,2965.32373046875,160.7777862548828,2973.22509765625,161.1940155029297,36349290556,7130680773
2025-07-15,3139.8896484375,163.950439453125,3142.42724609375,164.12208557128906,2934.371337890625,157.60275268554688,3013.29345703125,162.27561950683594,39013656112,6533486768
2025-07-16,3371.5068359375,173.70848083496094,3422.60302734375,175.83580017089844,3102.477783203125,161.69142150878906,3139.8896484375,163.950439453125,46771354461,8415349750
2025-07-17,3476.784423828125,175.7930450439453,3521.685302734375,178.0684356689453,3315.9990234375,169.03152465820312,3371.5068359375,173.70848083496094,47532846793,7913250794
2025-07-18,3549.016357421875,177.38197326660156,3674.855224609375,184.36900329589844,3463.38623046875,173.91468811035156,3476.1240234375,175.79193115234375,59198465810,8439352014
2025-07-19,3595.273681640625,177.07012939453125,3608.275634765625,178.369384765625,3512.97314453125,174.31314086914062,3548.926025390625,177.3819122314453,26031719746,4074891432
2025-07-20,3759.471435546875,181.54603576660156,3819.398681640625,183.31976318359375,3582.349609375,176.52830505371094,3595.240478515625,177.07049560546875,44600451066,6503778374
2025-07-21,3763.371337890625,195.9942626953125,3856.76708984375,198.91555786132812,3705.353759765625,178.56219482421875,3758.920654296875,181.54525756835938,42611467663,11211509986
2025-07-22,3749.1455078125,205.70054626464844,3798.100341796875,205.87147521972656,3624.140380859375,194.2823028564453,3762.882080078125,195.98789978027344,45248868820,14508715185
2025-07-23,3629.70361328125,189.54293823242188,3765.0263671875,205.75608825683594,3532.8564453125,184.32736206054688,3749.238525390625,205.71124267578125,41283228953,10671351702
2025-07-24,3708.005615234375,182.60606384277344,3771.381591796875,191.88336181640625,3514.999267578125,179.94815063476562,3629.731689453125,189.539306640625,40377960354,8921891799
2025-07-25,3727.266845703125,186.7796630859375,3744.820068359375,186.78858947753906,3579.962890625,176.41354370117188,3708.005615234375,182.60394287109375,42264509577,8613557362
2025-07-26,3741.39599609375,184.91387939453125,3789.789794921875,189.64695739746094,3702.774169921875,184.5326690673828,3727.2373046875,186.77980041503906,24635287361,3756183776
2025-07-27,3875.24658203125,188.73348999023438,3876.93359375,190.44314575195312,3733.681640625,184.74012756347656,3741.25732421875,184.91197204589844,28897450394,4713357652
2025-07-28,3787.42578125,182.54156494140625,3940.652099609375,194.65802001953125,3756.515869140625,182.36875915527344,3875.255859375,188.7321014404297,35831336149,7456216270
2025-07-29,3793.454833984375,181.33531188964844,3883.997802734375,186.4884490966797,3716.88330078125,178.57058715820312,3788.319580078125,182.55848693847656,35540435995,5430304723
2025-07-30,3808.20166015625,177.6940155029297,3832.884033203125,182.3795166015625,3683.14453125,172.34226989746094,3793.58251953125,181.33531188964844,34392494235,6074764559
2025-07-31,3696.707763671875,172.42434692382812,3877.47021484375,182.48248291015625,3685.004150390625,171.85279846191406,3808.24609375,177.69378662109375,32839839444,5443530167
2025-08-01,3488.365966796875,162.87709045410156,3722.585693359375,172.4171142578125,3432.3798828125,159.78857421875,3696.144287109375,172.4171142578125,46261558200,8200357157
2025-08-02,3392.7412109375,158.48301696777344,3535.558837890625,165.1070098876953,3370.943115234375,156.0843505859375,3487.956787109375,162.87709045410156,30165065282,4455060056
2025-08-03,3497.379150390625,161.95497131347656,3520.831298828125,162.8240509033203,3357.93896484375,156.87167358398438,3392.744384765625,158.48341369628906,19363593865,3702562222
2025-08-04,3718.986083984375,169.42568969726562,3734.9775390625,169.71173095703125,3491.554931640625,161.43699645996094,3497.613037109375,161.9629669189453,30905749658,4977909460
