Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2025-04-08,1472.5531005859375,105.51219177246094,1.7945679426193237,1617.33984375,112.29893493652344,1.9660459756851196,1447.610107421875,103.14452362060547,1.7820090055465698,1554.93212890625,106.90526580810547,1.8977539539337158,21315312919,5353641480,6468324898
2025-04-09,1668.0400390625,119.05754089355469,2.0517380237579346,1687.18798828125,120.47077178955078,2.086500883102417,1386.79931640625,101.43473815917969,1.7256139516830444,1472.6014404296875,105.50959014892578,1.7945020198822021,39252195855,7096350476,9381130206
2025-04-10,1522.518798828125,112.80392456054688,1.9664820432662964,1669.3941650390625,119.08255767822266,2.0527539253234863,1474.9141845703125,108.60169219970703,1.9282950162887573,1668.2017822265625,119.06228637695312,2.0517520904541016,21379604307,4310698523,4463765886
2025-04-11,1567.1497802734375,121.53237915039062,2.0238869190216064,1587.53857421875,122.39859008789062,2.0614120960235596,1505.001953125,112.1864242553711,1.9500349760055542,1522.4730224609375,112.80731964111328,1.9664969444274902,14871838813,3953610468,3459211572
2025-04-12,1643.528564453125,132.26055908203125,2.1586201190948486,1666.017578125,133.75885009765625,2.1717629432678223,1546.819580078125,119.65934753417969,2.004678964614868,1567.15576171875,121.53269958496094,2.0238869190216064,12110995013,4089397536,3429390186
2025-04-13,1596.685791015625,128.58079528808594,2.120198965072632,1648.2867431640625,133.5068359375,2.232383966445923,1564.8388671875,125.52386474609375,2.0881030559539795,1643.5010986328125,132.26258850097656,2.15863299369812,13909890792,3818650340,4220100049
2025-04-14,1622.7698974609375,129.3103790283203,2.12675404548645,1689.8575439453125,135.18695068359375,2.1742610931396484,1596.0865478515625,128.23287963867188,2.110461950302124,1596.8818359375,128.5781707763672,2.1202189922332764,16518325094,4425565001,3284127480
2025-04-15,1588.6324462890625,126.26313018798828,2.0885488986968994,1659.836181640625,134.1931915283203,2.1812610626220703,1585.2291259765625,126.1368637084961,2.0852599143981934,1622.7718505859375,129.31101989746094,2.1267330646514893,13175452875,3272094237,2948485956
2025-04-16,1578.1053466796875,131.44969177246094,2.0832419395446777,1610.7821044921875,133.59011840820312,2.1178948879241943,1540.0338134765625,123.72075653076172,2.0397379398345947,1589.031005859375,126.26312255859375,2.0884950160980225,15339621551,4448562334,3572242595
2025-04-17,1582.54833984375,134.69874572753906,2.0664150714874268,1615.306884765625,135.9093475341797,2.1128690242767334,1564.1956787109375,129.73309326171875,2.055849075317383,1578.01416015625,131.45022583007812,2.0832560062408447,11312160796,3504448606,2467503712
2025-04-18,1588.9246826171875,134.07350158691406,2.0635271072387695,1599.4168701171875,135.868896484375,2.087322950363159,1573.9039306640625,132.58799743652344,2.046036958694458,1582.397216796875,134.70419311523438,2.0664479732513428,7123507323,2142264993,1886497381
2025-04-19,1612.9228515625,139.75025939941406,2.08732008934021,1629.051513671875,140.0926055908203,2.0954349040985107,1585.4730224609375,133.69476318359375,2.0593600273132324,1588.9697265625,134.07350158691406,2.063520908355713,7168138700,2522912658,1445648293
2025-04-20,1587.5142822265625,137.77459716796875,2.0770010948181152,1618.436767578125,141.8303680419922,2.0925440788269043,1566.6915283203125,135.77146911621094,2.040719985961914,1612.966064453125,139.75289916992188,2.087333917617798,7642784469,2796023398,1733159089
2025-04-21,1579.7344970703125,136.7043914794922,2.085515022277832,1656.11962890625,142.66159057617188,2.1390879154205322,1566.1474609375,134.1223602294922,2.063260078430176,1587.4609375,137.77459716796875,2.0770010948181152,15403785611,4162691832,2746051225
2025-04-22,1757.3316650390625,148.73941040039062,2.215472936630249,1773.63916015625,149.94924926757812,2.2378690242767334,1542.0003662109375,135.3777618408203,2.0689029693603516,1579.815185546875,136.70184326171875,2.0854969024658203,23747917555,4659792312,4054022421
2025-04-23,1796.104248046875,151.15272521972656,2.217355966567993,1829.7099609375,153.86874389648438,2.299539089202881,1746.924072265625,147.45079040527344,2.1973249912261963,1757.196533203125,148.74000549316406,2.215456962585449,22904644756,4699152180,5013426739
2025-04-24,1769.8316650390625,152.3036346435547,2.2045440673828125,1801.69140625,152.75404357910156,2.227350950241089,1724.74072265625,145.66134643554688,2.123378038406372,1795.9794921875,151.15394592285156,2.217360019683838,15207402759,3903057847,4208222195
2025-04-25,1786.634521484375,150.91500854492188,2.183053970336914,1826.696044921875,156.04518127441406,2.216888904571533,1740.3319091796875,150.12779235839844,2.1668879985809326,1770.003662109375,152.32135009765625,2.2045400142669678,17459399281,4411923686,3279550205
2025-04-26,1821.881103515625,149.28936767578125,2.1931889057159424,1839.363037109375,153.01953125,2.24590802192688,1781.473876953125,148.03741455078125,2.182373046875,1786.532958984375,150.91726684570312,2.1830739974975586,11926379867,2128235815,2524845629
2025-04-27,1792.864990234375,148.24583435058594,2.256237030029297,1856.44384765625,150.20872497558594,2.2909960746765137,1785.902099609375,145.7666015625,2.163794994354248,1822.175537109375,149.28970336914062,2.193192958831787,11321944113,2015737709,3776527779
2025-04-28,1798.851806640625,147.8099365234375,2.295137882232666,1827.4822998046875,153.20770263671875,2.352191925048828,1747.726806640625,144.89144897460938,2.2270898818969727,1792.4461669921875,148.2451629638672,2.256237030029297,17043640437,3819502747,4354002634
2025-04-29,1799.1756591796875,146.42787170410156,2.2408010959625244,1842.0330810546875,150.044189453125,2.311781883239746,1782.28125,145.16932678222656,2.2238850593566895,1798.9122314453125,147.8099365234375,2.295111894607544,14734257744,2872743502,2889426361
2025-04-30,1793.775390625,147.64320373535156,2.191556930541992,1816.68994140625,148.20928955078125,2.258281946182251,1736.1429443359375,140.71209716796875,2.129767894744873,1799.2091064453125,146.427490234375,2.2407920360565186,14810431362,3017472875,3691303521
2025-05-01,1839.2215576171875,150.84658813476562,2.2141621112823486,1872.9395751953125,153.86590576171875,2.2549800872802734,1793.151123046875,147.61297607421875,2.1911280155181885,1794.041015625,147.6449737548828,2.1915719509124756,15861442721,3224541533,2221046439
2025-05-02,1842.7078857421875,148.05003356933594,2.2098309993743896,1869.530029296875,151.73170471191406,2.238821029663086,1814.73046875,147.45223999023438,2.1949219703674316,1839.1748046875,150.8431396484375,2.214168071746826,13570171872,2823970426,2148434217
2025-05-03,1833.8397216796875,146.79605102539062,2.1883668899536133,1848.246826171875,148.95945739746094,2.2192180156707764,1812.815673828125,146.1094970703125,2.180974006652832,1842.7181396484375,148.0498504638672,2.2098278999328613,8344452620,1567415096,1427745527
2025-05-04,1808.59423828125,143.98306274414062,2.157794952392578,1849.99853515625,147.68251037597656,2.2153871059417725,1804.4951171875,143.82241821289062,2.154179096221924,1833.647216796875,146.79595947265625,2.188364028930664,8918979887,1636835620,1606676574
2025-05-05,1819.697509765625,146.69664001464844,2.1356089115142822,1832.05078125,147.61659240722656,2.1935369968414307,1783.3148193359375,142.89988708496094,2.1095800399780273,1808.7049560546875,143.98593139648438,2.1577649116516113,11389336489,2238980623,2518838395
2025-05-06,1815.0875244140625,146.7664031982422,2.1554300785064697,1820.796630859375,147.0896453857422,2.1578099727630615,1753.3154296875,141.6705322265625,2.0805420875549316,1819.7340087890625,146.69577026367188,2.1355319023132324,13206516310,2728680947,2458675034
2025-05-07,1811.606689453125,147.2137451171875,2.126171112060547,1849.658447265625,149.33984375,2.1697230339050293,1788.6873779296875,144.88270568847656,2.108920097351074,1815.0189208984375,146.7668914794922,2.155345916748047,50540755039,4316881378,3808556620
2025-05-08,2206.5146484375,163.96078491210938,2.323184013366699,2222.20556640625,163.9750518798828,2.324671983718872,1809.4569091796875,147.2141876220703,2.1193130016326904,1811.54638671875,147.21726989746094,2.1261730194091797,37777245241,6372889923,4714441484
2025-05-09,2345.50732421875,172.82827758789062,2.3446710109710693,2486.0068359375,175.86207580566406,2.4253990650177,2186.054443359375,161.24777221679688,2.2902519702911377,2206.128173828125,163.96023559570312,2.3231658935546875,43766026875,7452318987,5991870742
2025-05-10,2582.422607421875,177.62181091308594,2.4720299243927,2597.54345703125,178.5718536376953,2.4726719856262207,2320.235107421875,168.92941284179688,2.340177059173584,2345.760498046875,172.82769775390625,2.3446290493011475,30265913403,4012477696,4373016278
2025-05-11,2510.23779296875,173.02645874023438,2.3665249347686768,2603.264404296875,179.62252807617188,2.4762539863586426,2441.730712890625,169.7177276611328,2.3339169025421143,2582.71044921875,177.62289428710938,2.4719998836517334,26496368543,4025374577,3965697853
2025-05-12,2496.397705078125,174.24789428710938,2.54463791847229,2620.897216796875,180.9514923095703,2.639677047729492,2411.594482421875,169.07826232910156,2.3588039875030518,2510.289306640625,173.03668212890625,2.3665390014648438,32121858921,6940951587,10613122884
2025-05-13,2680.129638671875,184.00625610351562,2.586548089981079,2736.89013671875,184.70140075683594,2.6008999347686768,2418.32568359375,166.80731201171875,2.427625894546509,2496.33740234375,174.24620056152344,2.544632911682129,33528741590,5170161208,6176519868
2025-05-14,2610.063232421875,176.709228515625,2.5527029037475586,2721.949951171875,184.7181854248047,2.645735025405884,2549.68505859375,173.7317352294922,2.524127960205078,2680.26220703125,184.0063018798828,2.5865581035614014,26602676588,4610872279,4955686643
2025-05-15,2546.85693359375,169.00999450683594,2.3803670406341553,2645.07421875,178.10504150390625,2.570915937423706,2482.212890625,167.28016662597656,2.3590009212493896,2610.02783203125,176.7086639404297,2.5526978969573975,26637688883,4347587992,5374268326
2025-05-16,2536.297607421875,167.33395385742188,2.38098406791687,2645.60791015625,173.95809936523438,2.436707019805908,2532.027099609375,166.75723266601562,2.3506529331207275,2547.058349609375,169.0146942138672,2.3803579807281494,21298907763,3495576096,3792750565
2025-05-17,2475.75439453125,165.9308319091797,2.3543639183044434,2537.78173828125,169.76828002929688,2.388313055038452,2449.0693359375,164.22494506835938,2.3032031059265137,2536.297607421875,167.33395385742188,2.38098406791687,18830706230,2783616834,3022317383
2025-05-18,2498.233642578125,173.89871215820312,2.434170961380005,2585.697021484375,176.4924774169922,2.4429008960723877,2344.668212890625,165.51353454589844,2.3522820472717285,2475.76953125,165.93197631835938,2.3543639183044434,25005164865,3866092629,2943528946
2025-05-19,2529.166748046875,166.86422729492188,2.3813788890838623,2545.461181640625,173.83853149414062,2.4357941150665283,2353.427001953125,159.64749145507812,2.2868640422821045,2498.800048828125,173.83578491210938,2.4334731101989746,27351331811,4498613127,3735931351
2025-05-20,2524.173095703125,168.4836883544922,2.356755018234253,2585.619873046875,172.86056518554688,2.4056599140167236,2446.44677734375,164.77964782714844,2.3174281120300293,2529.135009765625,166.8642120361328,2.3813788890838623,23453322578,3787047019,2990978075
2025-05-21,2552.34716796875,173.68173217773438,2.398926019668579,2614.060791015625,175.5224151611328,2.4261128902435303,2454.537841796875,166.30487060546875,2.3348751068115234,2524.1591796875,168.48411560058594,2.3567399978637695,31952904125,5254974027,3837944483
2025-05-22,2664.156982421875,179.69094848632812,2.429795026779175,2691.102294921875,180.54624938964844,2.4517180919647217,2546.434814453125,172.7552490234375,2.392353057861328,2552.766845703125,173.6822052001953,2.398953914642334,26596978352,4913432701,3399409382
2025-05-23,2526.44189453125,173.82542419433594,2.294321060180664,2731.220703125,187.27975463867188,2.476517915725708,2504.87353515625,173.5706329345703,2.2903330326080322,2664.08203125,179.69146728515625,2.429795026779175,30536501878,7488253558,4394718207
2025-05-24,2530.646240234375,176.0424041748047,2.3328700065612793,2575.13134765625,178.1427459716797,2.3588058948516846,2516.01806640625,172.79171752929688,2.292414903640747,2526.387939453125,173.8404083251953,2.294456958770752,11380899856,3002798120,1496547562
2025-05-25,2551.763916015625,175.72547912597656,2.342974901199341,2553.869140625,176.72129821777344,2.3441929817199707,2467.880126953125,169.3577880859375,2.2705280780792236,2530.89013671875,176.03448486328125,2.3328700065612793,14556431364,3395309315,2117325121
2025-05-26,2564.138427734375,174.90789794921875,2.3106610774993896,2598.566650390625,178.97799682617188,2.3580880165100098,2530.321533203125,173.7002410888672,2.298753023147583,2551.380859375,175.7256622314453,2.3429501056671143,14936610009,2872898398,1930678300
2025-05-27,2663.06982421875,176.815185546875,2.318671941757202,2712.28515625,179.2212677001953,2.3520429134368896,2512.588623046875,171.57545471191406,2.2724521160125732,2564.140869140625,174.90769958496094,2.3106439113616943,26264200536,3737068836,2373797283
2025-05-28,2682.212890625,172.18955993652344,2.2742528915405273,2688.7421875,177.37599182128906,2.3214120864868164,2611.160888671875,169.10569763183594,2.2305309772491455,2663.01025390625,176.8146514892578,2.318640947341919,19087366068,3454599629,2373668637
2025-05-29,2632.65478515625,166.5881805419922,2.244246006011963,2784.75244140625,175.1842803955078,2.3111259937286377,2620.982666015625,166.25851440429688,2.244018077850342,2681.84326171875,172.1905975341797,2.274259090423584,27567479811,3480369993,2465662898
2025-05-30,2529.943603515625,156.23471069335938,2.138633966445923,2648.2607421875,167.3471221923828,2.250627040863037,2510.163818359375,156.03465270996094,2.1384530067443848,2632.8359375,166.5934295654297,2.2442328929901123,24599403943,4458908034,3891788509
2025-05-31,2529.08740234375,156.63894653320312,2.1750600337982178,2550.483642578125,157.9366912841797,2.2038750648498535,2484.215576171875,152.441650390625,2.0855250358581543,2529.833984375,156.23594665527344,2.1387228965759277,13992843765,2817151487,2684904446
2025-06-01,2536.266357421875,157.7845458984375,2.1791839599609375,2547.77294921875,157.82785034179688,2.187160015106201,2472.540771484375,150.84341430664062,2.128967046737671,2529.0966796875,156.6378936767578,2.175107955932617,13287852482,2554572841,1763611233
2025-06-02,2607.097412109375,156.99806213378906,2.1977550983428955,2615.515625,158.89463806152344,2.2030580043792725,2477.292724609375,151.99745178222656,2.1388540267944336,2536.184814453125,157.7837371826172,2.1791839599609375,16744168824,3070599881,2150527408
2025-06-03,2593.2802734375,155.34317016601562,2.2468440532684326,2652.418701171875,163.39369201660156,2.280704975128174,2582.25048828125,154.70765686035156,2.1861350536346436,2607.197509765625,156.9980926513672,2.1977550983428955,18291179016,3739800274,2528637429
2025-06-04,2608.64306640625,153.35964965820312,2.202310085296631,2677.970458984375,157.85304260253906,2.264259099960327,2585.73779296875,153.17564392089844,2.1981959342956543,2593.482666015625,155.3417205810547,2.246840000152588,18621211035,2694510572,2010134792
2025-06-05,2416.28564453125,144.54295349121094,2.0976340770721436,2640.60400390625,154.5604248046875,2.2252910137176514,2395.753662109375,141.90293884277344,2.064732074737549,2608.607177734375,153.3593292236328,2.2023210525512695,26194462737,4691163987,3283496875
2025-06-06,2477.19482421875,147.9131317138672,2.1624059677124023,2530.391845703125,152.02252197265625,2.1888461112976074,2387.608642578125,144.44039916992188,2.0886659622192383,2416.455078125,144.54290771484375,2.0976450443267822,19407449565,2780168622,2160226661
2025-06-07,2526.50537109375,150.13406372070312,2.1785459518432617,2543.048828125,152.82553100585938,2.1910500526428223,2459.13720703125,147.18727111816406,2.1518170833587646,2477.183349609375,147.90805053710938,2.1624069213867188,11664303387,1895979261,1225984728
2025-06-08,2510.787109375,152.4300994873047,2.2654950618743896,2547.467041015625,155.04188537597656,2.2942090034484863,2493.920166015625,148.22442626953125,2.1692090034484863,2526.193359375,150.13389587402344,2.1785449981689453,12097170203,1928262265,2668252038
