Date,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2025-03-10,1861.1513671875,118.291748046875,0.22948600351810455,2.018294095993042,2150.706298828125,131.24095153808594,0.23771199584007263,2.2516989707946777,1812.766845703125,115.91789245605469,0.2275789976119995,2.0005240440368652,2015.430419921875,126.43543243408203,0.23190799355506897,2.1344709396362305,35005066442,5519806938,897421668,8000109431
2025-03-11,1919.844970703125,125.26394653320312,0.2244260013103485,2.1669158935546875,1961.7977294921875,128.14886474609375,0.2319290041923523,2.2082018852233887,1760.9417724609375,113.189208984375,0.22296899557113647,1.9165899753570557,1859.7777099609375,118.29167175292969,0.22947299480438232,2.0181939601898193,30898385863,5259428587,899037133,8214014406
2025-03-12,1908.982666015625,126.58324432373047,0.22299499809741974,2.240755081176758,1954.5711669921875,130.6551055908203,0.22595299780368805,2.2588319778442383,1832.01904296875,121.36756134033203,0.22035300731658936,2.1420629024505615,1919.664794921875,125.26190185546875,0.2244260013103485,2.1669280529022217,22898872951,4112201839,735832204,6420912776
2025-03-13,1862.9696044921875,123.28614807128906,0.22511500120162964,2.2510080337524414,1919.688232421875,128.15863037109375,0.2264299988746643,2.337981939315796,1823.525390625,120.90947723388672,0.2222830057144165,2.218756914138794,1909.015380859375,126.58324432373047,0.22299499809741974,2.2407450675964355,17977225564,2871050068,648267654,5570837343
2025-03-14,1909.467529296875,133.31448364257812,0.22247399389743805,2.356442928314209,1945.0914306640625,135.6434783935547,0.2260729968547821,2.3833189010620117,1861.10595703125,123.11714935302734,0.2208479940891266,2.2400801181793213,1862.9979248046875,123.2865982055664,0.22511500120162964,2.251004934310913,12122715282,3161542602,545500565,4318754070
2025-03-15,1937.3946533203125,135.91253662109375,0.22165000438690186,2.393238067626953,1955.2384033203125,136.48133850097656,0.22480100393295288,2.4717578887939453,1904.9656982421875,132.55995178222656,0.22047799825668335,2.356360912322998,1909.528076171875,133.31324768066406,0.22247199714183807,2.3564300537109375,6456484591,1844463215,517229174,3638758922
2025-03-16,1887.43505859375,125.98810577392578,0.2122189998626709,2.2978670597076416,1940.474365234375,136.468994140625,0.2216780036687851,2.4085230827331543,1863.489013671875,125.38740539550781,0.21120400726795197,2.2745769023895264,1937.384765625,135.9167938232422,0.22165100276470184,2.393275022506714,9292997638,2456569508,594289478,3890457149
2025-03-17,1927.0029296875,128.16371154785156,0.22059699892997742,2.3406379222869873,1951.6259765625,130.52687072753906,0.22071799635887146,2.375943899154663,1880.484375,125.86190032958984,0.21130600571632385,2.2955119609832764,1887.44921875,125.98741912841797,0.21221700310707092,2.2978010177612305,10436892087,2487364373,641444798,3457455337
2025-03-18,1932.54345703125,125.31269836425781,0.23690199851989746,2.2869598865509033,1935.1820068359375,128.16134643554688,0.23902100324630737,2.340630054473877,1872.5089111328125,121.94453430175781,0.22032499313354492,2.226325035095215,1927.0057373046875,128.16134643554688,0.22059699892997742,2.340630054473877,10170844746,2534317858,865937723,3485953021
2025-03-19,2057.7490234375,135.572509765625,0.23096199333667755,2.5458409786224365,2068.764404296875,135.92552185058594,0.24296200275421143,2.572793960571289,1928.24951171875,124.29732513427734,0.22906699776649475,2.2691650390625,1932.5445556640625,125.31228637695312,0.23690199851989746,2.28695011138916,20065206266,3539287974,1122973966,9591487009
2025-03-20,1982.099853515625,127.49718475341797,0.23418299853801727,2.434674024581909,2067.483642578125,135.77261352539062,0.23660500347614288,2.550710916519165,1952.2432861328125,126.85357666015625,0.22856399416923523,2.394331932067871,2057.951171875,135.57415771484375,0.2309660017490387,2.545851945877075,13217865782,2469659459,711109953,4976516822
2025-03-21,1964.8475341796875,128.43031311035156,0.2334350049495697,2.3792779445648193,1994.8914794921875,129.95623779296875,0.23734299838542938,2.463002920150757,1937.2115478515625,124.97737121582031,0.23051400482654572,2.3595709800720215,1981.85302734375,127.49885559082031,0.23417000472545624,2.4346189498901367,9708125480,2370317364,521693071,3433230669
2025-03-22,1980.037841796875,128.4849853515625,0.23716199398040771,2.369823932647705,2005.0411376953125,131.57618713378906,0.23809899389743805,2.4131650924682617,1964.27099609375,127.93255615234375,0.23290400207042694,2.362138032913208,1964.9404296875,128.429931640625,0.2334350049495697,2.3793039321899414,6117036512,1442831196,409496867,1778187863
2025-03-23,2005.2991943359375,132.5993194580078,0.22996599972248077,2.435492992401123,2019.889404296875,133.9619598388672,0.24070100486278534,2.4358808994293213,1977.7093505859375,128.34225463867188,0.22974899411201477,2.3670101165771484,1979.983642578125,128.48448181152344,0.23716199398040771,2.3698220252990723,7522339707,1711242607,531967899,2107624036
2025-03-24,2077.47900390625,140.86927795410156,0.22805200517177582,2.448162078857422,2101.9833984375,144.88308715820312,0.2300020009279251,2.501594066619873,1978.7637939453125,132.16180419921875,0.22530600428581238,2.415477991104126,2005.7183837890625,132.5993194580078,0.22996599972248077,2.4354660511016846,14044912402,4207560020,607345102,3272338535
2025-03-25,2067.76416015625,143.81707763671875,0.22728799283504486,2.451349973678589,2096.518310546875,147.05799865722656,0.22907300293445587,2.4719130992889404,2038.64453125,138.3466796875,0.22600899636745453,2.4102089405059814,2078.568115234375,140.87472534179688,0.22805500030517578,2.448173999786377,11735658914,3585353324,379818626,2722132222
2025-03-26,2009.1893310546875,137.28857421875,0.23134399950504303,2.349087953567505,2078.369140625,145.3684844970703,0.23172500729560852,2.4761669635772705,1982.412353515625,136.1363525390625,0.22691400349140167,2.331583023071289,2067.5087890625,143.81707763671875,0.22728699445724487,2.4513370990753174,13178523590,3083070981,429550233,3341723418
2025-03-27,2002.357421875,138.34738159179688,0.23490899801254272,2.3382740020751953,2037.3961181640625,140.1745147705078,0.23513899743556976,2.388458013534546,1987.7177734375,135.92221069335938,0.2308569997549057,2.3071699142456055,2008.9405517578125,137.29095458984375,0.23134399950504303,2.3490710258483887,11593274543,2660348034,484566729,2687267004
2025-03-28,1895.5029296875,129.42315673828125,0.2323160022497177,2.204137086868286,2015.454345703125,138.95281982421875,0.23496200144290924,2.3407599925994873,1863.0106201171875,127.98094177246094,0.22918200492858887,2.159485101699829,2002.4105224609375,138.3472442626953,0.23490799963474274,2.338340997695923,18160526498,3532896573,487709767,4373544995
2025-03-29,1827.3203125,124.587646484375,0.23194099962711334,2.139949083328247,1911.90087890625,130.38050842285156,0.2355629950761795,2.2213709354400635,1799.2008056640625,123.07389068603516,0.23193900287151337,2.0647339820861816,1895.5496826171875,129.4245147705078,0.23231500387191772,2.204145908355713,12194771785,2253256988,502000442,3914811653
2025-03-30,1806.2186279296875,124.64263153076172,0.23135000467300415,2.1361429691314697,1847.570556640625,126.6233901977539,0.23263999819755554,2.211034059524536,1769.4127197265625,123.3007583618164,0.22968299686908722,2.111093044281006,1827.31103515625,124.58648681640625,0.2319359928369522,2.1399989128112793,9854857162,1639017444,370193761,2826918737
2025-03-31,1823.47998046875,124.69412994384766,0.2387229949235916,2.0898969173431396,1852.5513916015625,127.6968994140625,0.2400449961423874,2.1373190879821777,1778.6922607421875,123.07923889160156,0.23130300641059875,2.0272419452667236,1806.3165283203125,124.64402770996094,0.23135000467300415,2.1361420154571533,15765030938,3206702485,500905941,4506662719
2025-04-01,1905.491455078125,126.68238067626953,0.2377920001745224,2.139611005783081,1926.302978515625,130.0324249267578,0.238987997174263,2.192725896835327,1820.350341796875,123.94904327392578,0.23335899412631989,2.068234920501709,1823.5623779296875,124.6953353881836,0.2387229949235916,2.08992600440979,15001220420,2993289339,454025435,4034254494
2025-04-02,1795.313232421875,117.75762939453125,0.2338320016860962,2.025067090988159,1951.1802978515625,135.69578552246094,0.23994599282741547,2.221312999725342,1782.76025390625,117.74427795410156,0.2324800044298172,1.9911190271377563,1905.484619140625,126.67960357666016,0.23779399693012238,2.13959002494812,22593742104,5399672438,661946113,5687620993
2025-04-03,1815.63720703125,117.06145477294922,0.23770900070667267,2.062467098236084,1844.071044921875,120.78982543945312,0.23845799267292023,2.0798630714416504,1751.380859375,112.47826385498047,0.23058000206947327,1.9658050537109375,1794.97607421875,117.74919891357422,0.23382900655269623,2.024998903274536,16450974373,4633002432,496957453,5385004807
2025-04-04,1815.335205078125,122.78688049316406,0.23896799981594086,2.128959894180298,1833.956787109375,123.90060424804688,0.2416590005159378,2.150624990463257,1760.588623046875,113.60323333740234,0.236968994140625,2.022510051727295,1815.60986328125,117.06481170654297,0.2377139925956726,2.0624349117279053,18061720814,5182517335,500310924,5503342771
2025-04-05,1805.9732666015625,120.25899505615234,0.23741400241851807,2.143731117248535,1826.298583984375,122.78691101074219,0.23899100720882416,2.170936107635498,1767.5135498046875,117.18880462646484,0.23584100604057312,2.1146841049194336,1815.344970703125,122.78643035888672,0.23896799981594086,2.1289520263671875,6374712479,1667996329,293489513,2089759530
2025-04-06,1576.72802734375,105.7120132446289,0.22972999513149261,1.917894959449768,1815.5748291015625,120.93267822265625,0.23978200554847717,2.1564838886260986,1539.43798828125,104.0041275024414,0.2282000035047531,1.8691350221633911,1805.9630126953125,120.25850677490234,0.23741599917411804,2.1437230110168457,22154445576,3822458629,504677733,5158671865
2025-04-07,1555.240966796875,106.90277862548828,0.2285189926624298,1.8977539539337158,1634.0411376953125,111.47198486328125,0.2319899946451187,1.9928799867630005,1415.37353515625,96.58806610107422,0.2209330052137375,1.6400879621505737,1576.9498291015625,105.7120132446289,0.22972999513149261,1.917894959449768,46073959047,8644174246,977000028,14383598177
2025-04-08,1472.5531005859375,105.51219177246094,0.23048700392246246,1.7945679426193237,1617.33984375,112.29893493652344,0.2365880012512207,1.9660459756851196,1447.610107421875,103.14452362060547,0.22851499915122986,1.7820090055465698,1554.93212890625,106.90526580810547,0.2285189926624298,1.8977539539337158,21315312919,5353641480,668928638,6468324898
2025-04-09,1668.0400390625,119.05754089355469,0.23836900293827057,2.0517380237579346,1687.18798828125,120.47077178955078,0.23886699974536896,2.086500883102417,1386.79931640625,101.43473815917969,0.22639000415802002,1.7256139516830444,1472.6014404296875,105.50959014892578,0.23048700392246246,1.7945020198822021,39252195855,7096350476,797073985,9381130206
2025-04-10,1522.518798828125,112.80392456054688,0.2361930012702942,1.9664820432662964,1669.3941650390625,119.08255767822266,0.24342599511146545,2.0527539253234863,1474.9141845703125,108.60169219970703,0.23485299944877625,1.9282950162887573,1668.2017822265625,119.06228637695312,0.23840700089931488,2.0517520904541016,21379604307,4310698523,752440315,4463765886
2025-04-11,1567.1497802734375,121.53237915039062,0.243258997797966,2.0238869190216064,1587.53857421875,122.39859008789062,0.2435230016708374,2.0614120960235596,1505.001953125,112.1864242553711,0.23449599742889404,1.9500349760055542,1522.4730224609375,112.80731964111328,0.2361930012702942,1.9664969444274902,14871838813,3953610468,516142520,3459211572
2025-04-12,1643.528564453125,132.26055908203125,0.24607199430465698,2.1586201190948486,1666.017578125,133.75885009765625,0.250449001789093,2.1717629432678223,1546.819580078125,119.65934753417969,0.2409600019454956,2.004678964614868,1567.15576171875,121.53269958496094,0.243258997797966,2.0238869190216064,12110995013,4089397536,564877672,3429390186
2025-04-13,1596.685791015625,128.58079528808594,0.25443899631500244,2.120198965072632,1648.2867431640625,133.5068359375,0.2544670104980469,2.232383966445923,1564.8388671875,125.52386474609375,0.24572600424289703,2.0881030559539795,1643.5010986328125,132.26258850097656,0.24607199430465698,2.15863299369812,13909890792,3818650340,598804117,4220100049
2025-04-14,1622.7698974609375,129.3103790283203,0.2519789934158325,2.12675404548645,1689.8575439453125,135.18695068359375,0.2587519884109497,2.1742610931396484,1596.0865478515625,128.23287963867188,0.2514840066432953,2.110461950302124,1596.8818359375,128.5781707763672,0.2544400095939636,2.1202189922332764,16518325094,4425565001,705772036,3284127480
2025-04-15,1588.6324462890625,126.26313018798828,0.25032299757003784,2.0885488986968994,1659.836181640625,134.1931915283203,0.25361499190330505,2.1812610626220703,1585.2291259765625,126.1368637084961,0.24710099399089813,2.0852599143981934,1622.7718505859375,129.31101989746094,0.2519789934158325,2.1267330646514893,13175452875,3272094237,585525104,2948485956
2025-04-16,1578.1053466796875,131.44969177246094,0.24757300317287445,2.0832419395446777,1610.7821044921875,133.59011840820312,0.25508901476860046,2.1178948879241943,1540.0338134765625,123.72075653076172,0.2475689947605133,2.0397379398345947,1589.031005859375,126.26312255859375,0.25032299757003784,2.0884950160980225,15339621551,4448562334,635396916,3572242595
2025-04-17,1582.54833984375,134.69874572753906,0.24778500199317932,2.0664150714874268,1615.306884765625,135.9093475341797,0.25034299492836,2.1128690242767334,1564.1956787109375,129.73309326171875,0.24398499727249146,2.055849075317383,1578.01416015625,131.45022583007812,0.24757300317287445,2.0832560062408447,11312160796,3504448606,662853890,2467503712
2025-04-18,1588.9246826171875,134.07350158691406,0.23989200592041016,2.0635271072387695,1599.4168701171875,135.868896484375,0.24782000482082367,2.087322950363159,1573.9039306640625,132.58799743652344,0.23976300656795502,2.046036958694458,1582.397216796875,134.70419311523438,0.24778500199317932,2.0664479732513428,7123507323,2142264993,462292299,1886497381
2025-04-19,1612.9228515625,139.75025939941406,0.24394500255584717,2.08732008934021,1629.051513671875,140.0926055908203,0.2444790005683899,2.0954349040985107,1585.4730224609375,133.69476318359375,0.23978400230407715,2.0593600273132324,1588.9697265625,134.07350158691406,0.23989200592041016,2.063520908355713,7168138700,2522912658,359363569,1445648293
2025-04-20,1587.5142822265625,137.77459716796875,0.2438250035047531,2.0770010948181152,1618.436767578125,141.8303680419922,0.24677200615406036,2.0925440788269043,1566.6915283203125,135.77146911621094,0.24147599935531616,2.040719985961914,1612.966064453125,139.75289916992188,0.24394699931144714,2.087333917617798,7642784469,2796023398,411659985,1733159089
2025-04-21,1579.7344970703125,136.7043914794922,0.24637599289417267,2.085515022277832,1656.11962890625,142.66159057617188,0.2468169927597046,2.1390879154205322,1566.1474609375,134.1223602294922,0.24108099937438965,2.063260078430176,1587.4609375,137.77459716796875,0.2438250035047531,2.0770010948181152,15403785611,4162691832,611699471,2746051225
2025-04-22,1757.3316650390625,148.73941040039062,0.24828700721263885,2.215472936630249,1773.63916015625,149.94924926757812,0.2491450011730194,2.2378690242767334,1542.0003662109375,135.3777618408203,0.2437720000743866,2.0689029693603516,1579.815185546875,136.70184326171875,0.24637499451637268,2.0854969024658203,23747917555,4659792312,691773903,4054022421
2025-04-23,1796.104248046875,151.15272521972656,0.2462420016527176,2.217355966567993,1829.7099609375,153.86874389648438,0.249331995844841,2.299539089202881,1746.924072265625,147.45079040527344,0.2437790036201477,2.1973249912261963,1757.196533203125,148.74000549316406,0.24828700721263885,2.215456962585449,22904644756,4699152180,690739285,5013426739
2025-04-24,1769.8316650390625,152.3036346435547,0.24555200338363647,2.2045440673828125,1801.69140625,152.75404357910156,0.24742700159549713,2.227350950241089,1724.74072265625,145.66134643554688,0.24220000207424164,2.123378038406372,1795.9794921875,151.15394592285156,0.24624300003051758,2.217360019683838,15207402759,3903057847,585772570,4208222195
2025-04-25,1786.634521484375,150.91500854492188,0.24198099970817566,2.183053970336914,1826.696044921875,156.04518127441406,0.24575600028038025,2.216888904571533,1740.3319091796875,150.12779235839844,0.2411939948797226,2.1668879985809326,1770.003662109375,152.32135009765625,0.2455510050058365,2.2045400142669678,17459399281,4411923686,551834786,3279550205
2025-04-26,1821.881103515625,149.28936767578125,0.2519490122795105,2.1931889057159424,1839.363037109375,153.01953125,0.2531149983406067,2.24590802192688,1781.473876953125,148.03741455078125,0.24197499454021454,2.182373046875,1786.532958984375,150.91726684570312,0.24198299646377563,2.1830739974975586,11926379867,2128235815,685001974,2524845629
2025-04-27,1792.864990234375,148.24583435058594,0.2454870045185089,2.256237030029297,1856.44384765625,150.20872497558594,0.2542319893836975,2.2909960746765137,1785.902099609375,145.7666015625,0.2454109936952591,2.163794994354248,1822.175537109375,149.28970336914062,0.2519490122795105,2.193192958831787,11321944113,2015737709,544084774,3776527779
2025-04-28,1798.851806640625,147.8099365234375,0.24838300049304962,2.295137882232666,1827.4822998046875,153.20770263671875,0.24838300049304962,2.352191925048828,1747.726806640625,144.89144897460938,0.24370700120925903,2.2270898818969727,1792.4461669921875,148.2451629638672,0.24547900259494781,2.256237030029297,17043640437,3819502747,557045277,4354002634
2025-04-29,1799.1756591796875,146.42787170410156,0.24389000236988068,2.2408010959625244,1842.0330810546875,150.044189453125,0.2498670071363449,2.311781883239746,1782.28125,145.16932678222656,0.24326999485492706,2.2238850593566895,1798.9122314453125,147.8099365234375,0.24838300049304962,2.295111894607544,14734257744,2872743502,455299611,2889426361
2025-04-30,1793.775390625,147.64320373535156,0.24683000147342682,2.191556930541992,1816.68994140625,148.20928955078125,0.24699699878692627,2.258281946182251,1736.1429443359375,140.71209716796875,0.24269700050354004,2.129767894744873,1799.2091064453125,146.427490234375,0.24388200044631958,2.2407920360565186,14810431362,3017472875,480039646,3691303521
2025-05-01,1839.2215576171875,150.84658813476562,0.2447880059480667,2.2141621112823486,1872.9395751953125,153.86590576171875,0.24949899315834045,2.2549800872802734,1793.151123046875,147.61297607421875,0.24410900473594666,2.1911280155181885,1794.041015625,147.6449737548828,0.24682900309562683,2.1915719509124756,15861442721,3224541533,435437603,2221046439
2025-05-02,1842.7078857421875,148.05003356933594,0.24806100130081177,2.2098309993743896,1869.530029296875,151.73170471191406,0.24837100505828857,2.238821029663086,1814.73046875,147.45223999023438,0.24347500503063202,2.1949219703674316,1839.1748046875,150.8431396484375,0.2447900027036667,2.214168071746826,13570171872,2823970426,406871123,2148434217
2025-05-03,1833.8397216796875,146.79605102539062,0.24559099972248077,2.1883668899536133,1848.246826171875,148.95945739746094,0.24981200695037842,2.2192180156707764,1812.815673828125,146.1094970703125,0.24481000006198883,2.180974006652832,1842.7181396484375,148.0498504638672,0.24805299937725067,2.2098278999328613,8344452620,1567415096,406008298,1427745527
2025-05-04,1808.59423828125,143.98306274414062,0.2470870018005371,2.157794952392578,1849.99853515625,147.68251037597656,0.2489060014486313,2.2153871059417725,1804.4951171875,143.82241821289062,0.24518199265003204,2.154179096221924,1833.647216796875,146.79595947265625,0.24559099972248077,2.188364028930664,8918979887,1636835620,387755538,1606676574
2025-05-05,1819.697509765625,146.69664001464844,0.24828800559043884,2.1356089115142822,1832.05078125,147.61659240722656,0.2504290044307709,2.1935369968414307,1783.3148193359375,142.89988708496094,0.2465589940547943,2.1095800399780273,1808.7049560546875,143.98593139648438,0.24708500504493713,2.1577649116516113,11389336489,2238980623,521869629,2518838395
2025-05-06,1815.0875244140625,146.7664031982422,0.24586699903011322,2.1554300785064697,1820.796630859375,147.0896453857422,0.24836599826812744,2.1578099727630615,1753.3154296875,141.6705322265625,0.24390199780464172,2.0805420875549316,1819.7340087890625,146.69577026367188,0.24828800559043884,2.1355319023132324,13206516310,2728680947,441185209,2458675034
2025-05-07,1811.606689453125,147.2137451171875,0.2487259954214096,2.126171112060547,1849.658447265625,149.33984375,0.24918599426746368,2.1697230339050293,1788.6873779296875,144.88270568847656,0.24371099472045898,2.108920097351074,1815.0189208984375,146.7668914794922,0.24586600065231323,2.155345916748047,50540755039,4316881378,472041018,3808556620
2025-05-08,2206.5146484375,163.96078491210938,0.2570570111274719,2.323184013366699,2222.20556640625,163.9750518798828,0.2575390040874481,2.324671983718872,1809.4569091796875,147.2141876220703,0.2485869973897934,2.1193130016326904,1811.54638671875,147.21726989746094,0.2487259954214096,2.1261730194091797,37777245241,6372889923,732496554,4714441484
2025-05-09,2345.50732421875,172.82827758789062,0.26009601354599,2.3446710109710693,2486.0068359375,175.86207580566406,0.2655949890613556,2.4253990650177,2186.054443359375,161.24777221679688,0.25421398878097534,2.2902519702911377,2206.128173828125,163.96023559570312,0.2570570111274719,2.3231658935546875,43766026875,7452318987,1276502101,5991870742
2025-05-10,2582.422607421875,177.62181091308594,0.2664090096950531,2.4720299243927,2597.54345703125,178.5718536376953,0.26653000712394714,2.4726719856262207,2320.235107421875,168.92941284179688,0.258882999420166,2.340177059173584,2345.760498046875,172.82769775390625,0.2600939869880676,2.3446290493011475,30265913403,4012477696,931086642,4373016278
