Date,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2025-02-24,613.9630126953125,2513.8212890625,141.98948669433594,0.24004900455474854,0.999750018119812,2.2779290676116943,659.1483154296875,2839.010009765625,169.56248474121094,0.24885399639606476,1.0013660192489624,2.6004559993743896,612.8212280273438,2478.8994140625,140.56651306152344,0.23993000388145447,0.9992960095405579,2.2705368995666504,657.9036865234375,2820.456298828125,168.03811645507812,0.24597099423408508,1.0000720024108887,2.577012062072754,1901201673,29127380459,7062261489,825905323,100852116996,7075894526
2025-02-25,622.9407958984375,2493.592529296875,144.10775756835938,0.23088699579238892,0.9989879727363586,2.3207170963287354,627.2440185546875,2529.669189453125,146.7398681640625,0.24360699951648712,1.00177800655365,2.3579061031341553,589.2698364257812,2326.632080078125,132.48583984375,0.2252490073442459,0.9980869889259338,2.075191020965576,613.9630126953125,2514.2109375,141.99234008789062,0.24004900455474854,0.999692976474762,2.2779459953308105,2591258749,40044790246,9341433919,1515641403,170041838176,13317860642
2025-02-26,610.6930541992188,2331.45263671875,134.83132934570312,0.22679400444030762,1.0001970529556274,2.1924350261688232,630.8197631835938,2503.422119140625,144.8746795654297,0.2314240038394928,1.0005090236663818,2.3249189853668213,595.2650146484375,2255.054931640625,130.69107055664062,0.22281399369239807,0.9978330135345459,2.1540091037750244,622.9407958984375,2493.381591796875,144.09996032714844,0.23088699579238892,0.9987969994544983,2.3207309246063232,1996066325,28815111323,4916419994,891096331,119836685405,6752125996
2025-02-27,605.1236572265625,2305.484375,137.6208038330078,0.22821100056171417,0.9989799857139587,2.198647975921631,618.6282348632812,2378.08740234375,142.1814727783203,0.22959700226783752,1.0012309551239014,2.2538559436798096,595.80029296875,2230.4482421875,134.729736328125,0.2254749983549118,0.9981889724731445,2.149014949798584,610.6930541992188,2331.51025390625,134.83160400390625,0.22679400444030762,0.9985150098800659,2.1924500465393066,1866447677,24286213447,3723520943,518767779,98043035762,4837539998
2025-02-28,587.4515991210938,2237.9052734375,148.03001403808594,0.23320099711418152,0.9995290040969849,2.145595073699951,605.4012451171875,2310.94921875,148.183837890625,0.2332179993391037,1.0014599561691284,2.1986401081085205,559.970458984375,2076.169921875,125.74221801757812,0.21718500554561615,0.9980700016021729,1.9574079513549805,605.1236572265625,2305.56005859375,137.6207733154297,0.22821100056171417,0.9989320039749146,2.1986401081085205,2166029990,35737904667,7544673033,1021764254,146908454227,8544047699
2025-03-01,607.5115356445312,2216.643310546875,143.6757049560547,0.23379699885845184,0.9994490146636963,2.190603017807007,608.8959350585938,2279.873046875,150.7871551513672,0.23707400262355804,1.00149405002594,2.2123920917510986,586.5928344726562,2144.090087890625,138.68467712402344,0.2300959974527359,0.9990460276603699,2.1229240894317627,587.44580078125,2237.942138671875,148.03021240234375,0.23319700360298157,0.9995499849319458,2.145608901977539,1694454521,16135258239,3305410077,471587740,62938723492,3300928949
2025-03-02,622.9360961914062,2519.694580078125,178.49549865722656,0.2439039945602417,1.0001250505447388,2.9369421005249023,634.5426635742188,2548.811767578125,178.50856018066406,0.2464269995689392,1.0029850006103516,2.9667201042175293,602.6329956054688,2175.321533203125,140.29757690429688,0.2321999967098236,0.9990630149841309,2.177359104156494,607.5109252929688,2216.521728515625,143.67672729492188,0.23379699885845184,0.999504029750824,2.190593957901001,2130538305,34854193845,11540413390,649931595,133280929229,17441097426
2025-03-03,575.1699829101562,2145.573974609375,142.02108764648438,0.23092800378799438,0.9991940259933472,2.385741949081421,623.299560546875,2522.316650390625,178.6346435546875,0.24525199830532074,1.0020580291748047,2.943916082382202,568.5407104492188,2097.076171875,139.79010009765625,0.22759400308132172,0.998524010181427,2.3117311000823975,622.9360961914062,2519.531005859375,178.4952392578125,0.2439049929380417,1.000082015991211,2.937047004699707,2161303026,31473561910,9241009702,893821179,135811207338,14497390960
2025-03-04,583.5868530273438,2170.01513671875,144.9165802001953,0.24244500696659088,0.9996780157089233,2.455146074295044,587.8701782226562,2220.358642578125,146.39646911621094,0.24285699427127838,1.0019489526748657,2.516110897064209,551.6925048828125,1996.767578125,131.57347106933594,0.2271919995546341,0.9987080097198486,2.2298710346221924,575.1699829101562,2145.65283203125,142.03318786621094,0.23093299567699432,0.999210000038147,2.3857150077819824,1969539538,33935738380,8035056091,1020664271,130594229329,11265947031
2025-03-05,597.975830078125,2241.977294921875,146.26730346679688,0.24361799657344818,0.9999439716339111,2.500509023666382,604.5371704101562,2272.79736328125,149.4854736328125,0.24490700662136078,1.001662015914917,2.5330400466918945,581.321533203125,2156.099365234375,140.59686279296875,0.2406879961490631,0.9992560148239136,2.418123960494995,583.5859985351562,2169.98681640625,144.91880798339844,0.2424439936876297,0.9997140169143677,2.4551548957824707,1534770591,22105432727,4501939048,565413816,91447454228,6075953089
2025-03-06,596.7237548828125,2202.476806640625,143.355224609375,0.24010400474071503,1.0001460313796997,2.601728916168213,612.0313110351562,2319.396240234375,152.7792510986328,0.24675500392913818,1.0021189451217651,2.63842511177063,589.891357421875,2177.677001953125,142.7803955078125,0.2392670065164566,0.9993690252304077,2.4742391109466553,597.975830078125,2241.906494140625,146.27066040039062,0.24361799657344818,0.9999849796295166,2.5005500316619873,1621101888,18509069102,4204376336,568713611,87306564550,6907451109
2025-03-07,593.96337890625,2138.987548828125,139.20913696289062,0.24370400607585907,0.9995579719543457,2.3816239833831787,609.43115234375,2254.232421875,150.02325439453125,0.24667799472808838,1.0021400451660156,2.61004900932312,579.3677978515625,2103.47265625,135.7171630859375,0.23546099662780762,0.9991419911384583,2.357011079788208,596.7236938476562,2202.498291015625,143.355224609375,0.24010400474071503,1.0001260042190552,2.601728916168213,1866542048,22425792863,6090751623,755705195,111427883161,9796404399
2025-03-08,593.0808715820312,2201.51025390625,136.94207763671875,0.24382899701595306,0.9997190237045288,2.323438882827759,601.6478881835938,2232.3271484375,140.90457153320312,0.25084298849105835,1.0015209913253784,2.406409978866577,591.710205078125,2107.72802734375,135.48297119140625,0.24355199933052063,0.9991520047187805,2.309607982635498,593.9637451171875,2139.7978515625,139.20913696289062,0.24370400607585907,0.9996089935302734,2.3816020488739014,1147671365,10533204814,2270939562,627401931,45463660288,3722945467
2025-03-09,554.5804443359375,2015.5091552734375,126.43543243408203,0.23190799355506897,0.9997329711914062,2.1345760822296143,593.0997314453125,2210.313720703125,139.72576904296875,0.2438730001449585,1.0017069578170776,2.348783016204834,551.1481323242188,1991.1934814453125,125.93571472167969,0.23190400004386902,0.9994069933891296,2.0909829139709473,593.0823974609375,2201.708740234375,136.9428253173828,0.2438250035047531,0.9997329711914062,2.3234260082244873,1540503120,16103964994,3429886567,585204021,66660356811,6156171771
2025-03-10,532.1218872070312,1861.1513671875,118.291748046875,0.22948600351810455,0.9996799826622009,2.018294095993042,572.0503540039062,2150.706298828125,131.24095153808594,0.23771199584007263,1.002020001411438,2.2516989707946777,524.99609375,1812.766845703125,115.91789245605469,0.2275789976119995,0.9987080097198486,2.0005240440368652,554.5804443359375,2015.430419921875,126.43543243408203,0.23190799355506897,0.9997720122337341,2.1344709396362305,1896805158,35005066442,5519806938,897421668,106068799847,8000109431
2025-03-11,551.4745483398438,1919.844970703125,125.26394653320312,0.2244260013103485,0.9997760057449341,2.1669158935546875,565.158203125,1961.7977294921875,128.14886474609375,0.2319290041923523,1.0024670362472534,2.2082018852233887,509.835693359375,1760.9417724609375,113.189208984375,0.22296899557113647,0.9987859725952148,1.9165899753570557,532.106201171875,1859.7777099609375,118.29167175292969,0.22947299480438232,0.9997239708900452,2.0181939601898193,2438043846,30898385863,5259428587,899037133,104880955133,8214014406
2025-03-12,569.8948364257812,1908.982666015625,126.58324432373047,0.22299499809741974,0.9996870160102844,2.240755081176758,574.4215698242188,1954.5711669921875,130.6551055908203,0.22595299780368805,1.0019810199737549,2.2588319778442383,545.266845703125,1832.01904296875,121.36756134033203,0.22035300731658936,0.9987829923629761,2.1420629024505615,551.4745483398438,1919.664794921875,125.26190185546875,0.2244260013103485,0.9997479915618896,2.1669280529022217,1792696031,22898872951,4112201839,735832204,78841806978,6420912776
2025-03-13,579.2188110351562,1862.9696044921875,123.28614807128906,0.22511500120162964,0.9996259808540344,2.2510080337524414,603.405029296875,1919.688232421875,128.15863037109375,0.2264299988746643,1.0014480352401733,2.337981939315796,568.1260375976562,1823.525390625,120.90947723388672,0.2222830057144165,0.9991829991340637,2.218756914138794,569.8948364257812,1909.015380859375,126.58324432373047,0.22299499809741974,0.9997439980506897,2.2407450675964355,2402408414,17977225564,2871050068,648267654,69499068047,5570837343
2025-03-14,587.1362915039062,1909.467529296875,133.31448364257812,0.22247399389743805,1.0000289678573608,2.356442928314209,589.1632080078125,1945.0914306640625,135.6434783935547,0.2260729968547821,1.0018219947814941,2.3833189010620117,577.2465209960938,1861.10595703125,123.11714935302734,0.2208479940891266,0.9992589950561523,2.2400801181793213,579.2188110351562,1862.9979248046875,123.2865982055664,0.22511500120162964,0.999646008014679,2.251004934310913,1535548122,12122715282,3161542602,545500565,60468227136,4318754070
2025-03-15,619.486083984375,1937.3946533203125,135.91253662109375,0.22165000438690186,1.0000439882278442,2.393238067626953,619.49951171875,1955.2384033203125,136.48133850097656,0.22480100393295288,1.001127004623413,2.4717578887939453,587.083984375,1904.9656982421875,132.55995178222656,0.22047799825668335,0.9997119903564453,2.356360912322998,587.1140747070312,1909.528076171875,133.31324768066406,0.22247199714183807,1.0000449419021606,2.3564300537109375,1403335470,6456484591,1844463215,517229174,38617325773,3638758922
2025-03-16,602.2166137695312,1887.43505859375,125.98810577392578,0.2122189998626709,1.0001120567321777,2.2978670597076416,621.3615112304688,1940.474365234375,136.468994140625,0.2216780036687851,1.0016690492630005,2.4085230827331543,593.9570922851562,1863.489013671875,125.38740539550781,0.21120400726795197,0.9994649887084961,2.2745769023895264,619.4927368164062,1937.384765625,135.9167938232422,0.22165100276470184,0.9999949932098389,2.393275022506714,1437680152,9292997638,2456569508,594289478,48641020262,3890457149
2025-03-17,631.3626098632812,1927.0029296875,128.16371154785156,0.22059699892997742,1.0000309944152832,2.3406379222869873,643.0403442382812,1951.6259765625,130.52687072753906,0.22071799635887146,1.0012420415878296,2.375943899154663,602.2096557617188,1880.484375,125.86190032958984,0.21130600571632385,0.9989320039749146,2.2955119609832764,602.2096557617188,1887.44921875,125.98741912841797,0.21221700310707092,1.000133991241455,2.2978010177612305,2488514984,10436892087,2487364373,641444798,56970443832,3457455337
2025-03-18,628.1344604492188,1932.54345703125,125.31269836425781,0.23690199851989746,0.9998000264167786,2.2869598865509033,642.8888549804688,1935.1820068359375,128.16134643554688,0.23902100324630737,1.0012160539627075,2.340630054473877,622.400146484375,1872.5089111328125,121.94453430175781,0.22032499313354492,0.9994770288467407,2.226325035095215,631.3464965820312,1927.0057373046875,128.16134643554688,0.22059699892997742,1.0000009536743164,2.340630054473877,2175151767,10170844746,2534317858,865937723,55568882437,3485953021
2025-03-19,619.2575073242188,2057.7490234375,135.572509765625,0.23096199333667755,1.000290036201477,2.5458409786224365,628.1376342773438,2068.764404296875,135.92552185058594,0.24296200275421143,1.0018750429153442,2.572793960571289,605.617919921875,1928.24951171875,124.29732513427734,0.22906699776649475,0.9992240071296692,2.2691650390625,628.1344604492188,1932.5445556640625,125.31228637695312,0.23690199851989746,0.9997979998588562,2.28695011138916,2006233746,20065206266,3539287974,1122973966,77454470815,9591487009
2025-03-20,629.9424438476562,1982.099853515625,127.49718475341797,0.23418299853801727,0.9994919896125793,2.434674024581909,637.2163696289062,2067.483642578125,135.77261352539062,0.23660500347614288,1.001481056213379,2.550710916519165,616.9637451171875,1952.2432861328125,126.85357666015625,0.22856399416923523,0.9991949796676636,2.394331932067871,619.2509765625,2057.951171875,135.57415771484375,0.2309660017490387,1.0002460479736328,2.545851945877075,2327219768,13217865782,2469659459,711109953,61655037854,4976516822
2025-03-21,634.6077880859375,1964.8475341796875,128.43031311035156,0.2334350049495697,0.9996479749679565,2.3792779445648193,637.1900634765625,1994.8914794921875,129.95623779296875,0.23734299838542938,1.0005719661712646,2.463002920150757,625.8570556640625,1937.2115478515625,124.97737121582031,0.23051400482654572,0.9991639852523804,2.3595709800720215,629.9424438476562,1981.85302734375,127.49885559082031,0.23417000472545624,0.9993879795074463,2.4346189498901367,1472201311,9708125480,2370317364,521693071,47826756168,3433230669
2025-03-22,626.5744018554688,1980.037841796875,128.4849853515625,0.23716199398040771,0.9998779892921448,2.369823932647705,635.7655029296875,2005.0411376953125,131.57618713378906,0.23809899389743805,1.0007590055465698,2.4131650924682617,624.1967163085938,1964.27099609375,127.93255615234375,0.23290400207042694,0.9993460178375244,2.362138032913208,634.5969848632812,1964.9404296875,128.429931640625,0.2334350049495697,0.9996870160102844,2.3793039321899414,1182741851,6117036512,1442831196,409496867,33001997620,1778187863
2025-03-23,623.3494873046875,2005.2991943359375,132.5993194580078,0.22996599972248077,1.0000170469284058,2.435492992401123,628.9656372070312,2019.889404296875,133.9619598388672,0.24070100486278534,1.0007810592651367,2.4358808994293213,619.8584594726562,1977.7093505859375,128.34225463867188,0.22974899411201477,0.9995200037956238,2.3670101165771484,626.5744018554688,1979.983642578125,128.48448181152344,0.23716199398040771,0.999879002571106,2.3698220252990723,1222239081,7522339707,1711242607,531967899,39613720219,2107624036
2025-03-24,636.64453125,2077.47900390625,140.86927795410156,0.22805200517177582,1.000357985496521,2.448162078857422,639.0225830078125,2101.9833984375,144.88308715820312,0.2300020009279251,1.001054048538208,2.501594066619873,619.0501708984375,1978.7637939453125,132.16180419921875,0.22530600428581238,0.9997000098228455,2.415477991104126,623.3494873046875,2005.7183837890625,132.5993194580078,0.22996599972248077,1.0001130104064941,2.4354660511016846,1788439257,14044912402,4207560020,607345102,67599933158,3272338535
2025-03-25,629.94287109375,2067.76416015625,143.81707763671875,0.22728799283504486,1.0001879930496216,2.451349973678589,644.874267578125,2096.518310546875,147.05799865722656,0.22907300293445587,1.001160979270935,2.4719130992889404,627.444091796875,2038.64453125,138.3466796875,0.22600899636745453,0.9997400045394897,2.4102089405059814,636.6449584960938,2078.568115234375,140.87472534179688,0.22805500030517578,1.000203013420105,2.448173999786377,2238118522,11735658914,3585353324,379818626,58456757340,2722132222
2025-03-26,617.8167724609375,2009.1893310546875,137.28857421875,0.23134399950504303,1.0000519752502441,2.349087953567505,634.0476684570312,2078.369140625,145.3684844970703,0.23172500729560852,1.0013179779052734,2.4761669635772705,615.8455200195312,1982.412353515625,136.1363525390625,0.22691400349140167,0.9996860027313232,2.331583023071289,629.9423828125,2067.5087890625,143.81707763671875,0.22728699445724487,1.0001469850540161,2.4513370990753174,1600178624,13178523590,3083070981,429550233,58872800987,3341723418
2025-03-27,637.2069702148438,2002.357421875,138.34738159179688,0.23490899801254272,0.9997180104255676,2.3382740020751953,641.4896240234375,2037.3961181640625,140.1745147705078,0.23513899743556976,1.001173973083496,2.388458013534546,617.6777954101562,1987.7177734375,135.92221069335938,0.2308569997549057,0.999517023563385,2.3071699142456055,617.8167724609375,2008.9405517578125,137.29095458984375,0.23134399950504303,1.0000109672546387,2.3490710258483887,2441273622,11593274543,2660348034,484566729,55911263699,2687267004
2025-03-28,619.4749145507812,1895.5029296875,129.42315673828125,0.2323160022497177,0.9995089769363403,2.204137086868286,637.2418823242188,2015.454345703125,138.95281982421875,0.23496200144290924,1.001283049583435,2.3407599925994873,615.9251098632812,1863.0106201171875,127.98094177246094,0.22918200492858887,0.9990159869194031,2.159485101699829,637.2064208984375,2002.4105224609375,138.3472442626953,0.23490799963474274,0.9997410178184509,2.338340997695923,1608298526,18160526498,3532896573,487709767,71112920720,4373544995
2025-03-29,603.2378540039062,1827.3203125,124.587646484375,0.23194099962711334,0.9995909929275513,2.139949083328247,623.21240234375,1911.90087890625,130.38050842285156,0.2355629950761795,1.0011919736862183,2.2213709354400635,598.2188110351562,1799.2008056640625,123.07389068603516,0.23193900287151337,0.9991790056228638,2.0647339820861816,619.474609375,1895.5496826171875,129.4245147705078,0.23231500387191772,0.9994940161705017,2.204145908355713,1367332800,12194771785,2253256988,502000442,45385777468,3914811653
2025-03-30,601.8302001953125,1806.2186279296875,124.64263153076172,0.23135000467300415,0.9998700022697449,2.1361429691314697,612.7893676757812,1847.570556640625,126.6233901977539,0.23263999819755554,1.000920057296753,2.211034059524536,594.21435546875,1769.4127197265625,123.3007583618164,0.22968299686908722,0.9994249939918518,2.111093044281006,603.1913452148438,1827.31103515625,124.58648681640625,0.2319359928369522,0.9995859861373901,2.1399989128112793,1204098085,9854857162,1639017444,370193761,38085432412,2826918737
2025-03-31,605.0728149414062,1823.47998046875,124.69412994384766,0.2387229949235916,0.9997680187225342,2.0898969173431396,608.5010986328125,1852.5513916015625,127.6968994140625,0.2400449961423874,1.0014820098876953,2.1373190879821777,588.086181640625,1778.6922607421875,123.07923889160156,0.23130300641059875,0.9994969964027405,2.0272419452667236,601.8302001953125,1806.3165283203125,124.64402770996094,0.23135000467300415,0.9999039769172668,2.1361420154571533,1538796118,15765030938,3206702485,500905941,59967779901,4506662719
2025-04-01,611.297119140625,1905.491455078125,126.68238067626953,0.2377920001745224,1.0,2.139611005783081,618.123779296875,1926.302978515625,130.0324249267578,0.238987997174263,1.0007200241088867,2.192725896835327,604.7547607421875,1820.350341796875,123.94904327392578,0.23335899412631989,0.9994890093803406,2.068234920501709,605.0728149414062,1823.5623779296875,124.6953353881836,0.2387229949235916,0.9997850060462952,2.08992600440979,2091803391,15001220420,2993289339,454025435,58370134998,4034254494
2025-04-02,590.6375732421875,1795.313232421875,117.75762939453125,0.2338320016860962,0.999796986579895,2.025067090988159,611.5181884765625,1951.1802978515625,135.69578552246094,0.23994599282741547,1.0007989406585693,2.221312999725342,585.1218872070312,1782.76025390625,117.74427795410156,0.2324800044298172,0.9981920123100281,1.9911190271377563,611.297119140625,1905.484619140625,126.67960357666016,0.23779399693012238,1.000038981437683,2.13959002494812,1835749587,22593742104,5399672438,661946113,91631661187,5687620993
2025-04-03,592.1244506835938,1815.63720703125,117.06145477294922,0.23770900070667267,0.999567985534668,2.062467098236084,609.3446655273438,1844.071044921875,120.78982543945312,0.23845799267292023,1.000440001487732,2.0798630714416504,579.444091796875,1751.380859375,112.47826385498047,0.23058000206947327,0.9990059733390808,1.9658050537109375,590.6375732421875,1794.97607421875,117.74919891357422,0.23382900655269623,0.9998090267181396,2.024998903274536,2067033502,16450974373,4633002432,496957453,74632997745,5385004807
2025-04-04,597.5794067382812,1815.335205078125,122.78688049316406,0.23896799981594086,0.9996160268783569,2.128959894180298,599.4798583984375,1833.956787109375,123.90060424804688,0.2416590005159378,1.0004260540008545,2.150624990463257,585.3539428710938,1760.588623046875,113.60323333740234,0.236968994140625,0.9987940192222595,2.022510051727295,592.1237182617188,1815.60986328125,117.06481170654297,0.2377139925956726,0.9995719790458679,2.0624349117279053,1520730677,18061720814,5182517335,500310924,79619710660,5503342771
2025-04-05,593.1148681640625,1805.9732666015625,120.25899505615234,0.23741400241851807,0.9995840191841125,2.143731117248535,598.5463256835938,1826.298583984375,122.78691101074219,0.23899100720882416,1.0005110502243042,2.170936107635498,589.9329833984375,1767.5135498046875,117.18880462646484,0.23584100604057312,0.9992039799690247,2.1146841049194336,597.5792846679688,1815.344970703125,122.78643035888672,0.23896799981594086,0.9996340274810791,2.1289520263671875,1008300251,6374712479,1667996329,293489513,34108090670,2089759530
2025-04-06,554.5949096679688,1576.72802734375,105.7120132446289,0.22972999513149261,0.9992759823799133,1.917894959449768,593.4614868164062,1815.5748291015625,120.93267822265625,0.23978200554847717,1.0007070302963257,2.1564838886260986,545.3226928710938,1539.43798828125,104.0041275024414,0.2282000035047531,0.9986810088157654,1.8691350221633911,593.1387939453125,1805.9630126953125,120.25850677490234,0.23741599917411804,0.9995800256729126,2.1437230110168457,1679604717,22154445576,3822458629,504677733,74366051040,5158671865
2025-04-07,554.4833984375,1555.240966796875,106.90277862548828,0.2285189926624298,0.9997730255126953,1.8977539539337158,564.7924194335938,1634.0411376953125,111.47198486328125,0.2319899946451187,1.001006007194519,1.9928799867630005,522.7157592773438,1415.37353515625,96.58806610107422,0.2209330052137375,0.9979379773139954,1.6400879621505737,554.5949096679688,1576.9498291015625,105.7120132446289,0.22972999513149261,0.9993060231208801,1.917894959449768,2852045942,46073959047,8644174246,977000028,159480342752,14383598177
2025-04-08,553.4674072265625,1472.5531005859375,105.51219177246094,0.23048700392246246,0.9989749789237976,1.7945679426193237,564.938232421875,1617.33984375,112.29893493652344,0.2365880012512207,1.000560998916626,1.9660459756851196,548.1412353515625,1447.610107421875,103.14452362060547,0.22851499915122986,0.9985129833221436,1.7820090055465698,554.4859008789062,1554.93212890625,106.90526580810547,0.2285189926624298,0.9997310042381287,1.8977539539337158,1676208165,21315312919,5353641480,668928638,81564232647,6468324898
2025-04-09,582.3693237304688,1668.0400390625,119.05754089355469,0.23836900293827057,0.9996860027313232,2.0517380237579346,585.6036987304688,1687.18798828125,120.47077178955078,0.23886699974536896,1.000512957572937,2.086500883102417,534.8805541992188,1386.79931640625,101.43473815917969,0.22639000415802002,0.9983850121498108,1.7256139516830444,553.4674072265625,1472.6014404296875,105.50959014892578,0.23048700392246246,0.9990320205688477,1.7945020198822021,1963610005,39252195855,7096350476,797073985,139544979611,9381130206
2025-04-10,577.4059448242188,1522.518798828125,112.80392456054688,0.2361930012702942,0.9992910027503967,1.9664820432662964,582.3907470703125,1669.3941650390625,119.08255767822266,0.24342599511146545,1.0005840063095093,2.0527539253234863,567.2200927734375,1474.9141845703125,108.60169219970703,0.23485299944877625,0.9985690116882324,1.9282950162887573,582.378173828125,1668.2017822265625,119.06228637695312,0.23840700089931488,0.9996669888496399,2.0517520904541016,1731740429,21379604307,4310698523,752440315,80163124209,4463765886
2025-04-11,586.0889892578125,1567.1497802734375,121.53237915039062,0.243258997797966,0.9994919896125793,2.0238869190216064,589.8585205078125,1587.53857421875,122.39859008789062,0.2435230016708374,1.0000699758529663,2.0614120960235596,575.7572631835938,1505.001953125,112.1864242553711,0.23449599742889404,0.998665988445282,1.9500349760055542,577.4059448242188,1522.4730224609375,112.80731964111328,0.2361930012702942,0.9993159770965576,1.9664969444274902,1369541748,14871838813,3953610468,516142520,69911193868,3459211572
2025-04-12,597.123046875,1643.528564453125,132.26055908203125,0.24607199430465698,0.9998840093612671,2.1586201190948486,600.055908203125,1666.017578125,133.75885009765625,0.250449001789093,1.0002219676971436,2.1717629432678223,583.9794921875,1546.819580078125,119.65934753417969,0.2409600019454956,0.9989290237426758,2.004678964614868,586.0889892578125,1567.15576171875,121.53269958496094,0.243258997797966,0.9994980096817017,2.0238869190216064,1331878416,12110995013,4089397536,564877672,53780414831,3429390186
